[Tue Jul 16 13:38:10.124702 2019] [php7:notice] [pid 28320] [client 127.0.0.1:57276] PHP Notice:  Undefined variable: countires in /var/www/dev/alisimbi/controller/homepage.php on line 52
[Tue Jul 16 13:38:10.124782 2019] [php7:warn] [pid 28320] [client 127.0.0.1:57276] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/homepage.php on line 54
[Tue Jul 16 13:38:16.235086 2019] [php7:warn] [pid 28321] [client 127.0.0.1:57284] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/includes/countries.php on line 42
[Tue Jul 16 13:38:16.249133 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.250011 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.250606 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.251102 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.251631 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.252120 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:16.255404 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined variable: countires in /var/www/dev/alisimbi/controller/homepage.php on line 52
[Tue Jul 16 13:38:16.255470 2019] [php7:warn] [pid 28321] [client 127.0.0.1:57284] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/homepage.php on line 54
[Tue Jul 16 13:38:20.855376 2019] [php7:warn] [pid 28321] [client 127.0.0.1:57284] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/includes/countries.php on line 42
[Tue Jul 16 13:38:20.873049 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.873875 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.874606 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.875380 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.876461 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.877568 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:20.882086 2019] [php7:notice] [pid 28321] [client 127.0.0.1:57284] PHP Notice:  Undefined variable: countires in /var/www/dev/alisimbi/controller/homepage.php on line 52
[Tue Jul 16 13:38:20.882138 2019] [php7:warn] [pid 28321] [client 127.0.0.1:57284] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/homepage.php on line 54
[Tue Jul 16 13:38:29.776618 2019] [php7:warn] [pid 28323] [client 127.0.0.1:57296] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/includes/countries.php on line 42
[Tue Jul 16 13:38:29.799061 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.802495 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.806972 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.807734 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.808790 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.809850 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:38:29.817352 2019] [php7:notice] [pid 28323] [client 127.0.0.1:57296] PHP Notice:  Undefined variable: countires in /var/www/dev/alisimbi/controller/homepage.php on line 52
[Tue Jul 16 13:38:29.817410 2019] [php7:warn] [pid 28323] [client 127.0.0.1:57296] PHP Warning:  Invalid argument supplied for foreach() in /var/www/dev/alisimbi/controller/homepage.php on line 54
[Tue Jul 16 13:39:38.790826 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:39:38.821743 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:39:38.823216 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:39:38.824224 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:39:38.825091 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 13:39:38.825821 2019] [php7:notice] [pid 29723] [client 127.0.0.1:57346] PHP Notice:  Undefined index: duration in /var/www/dev/alisimbi/includes/classes_extension.php on line 507
[Tue Jul 16 14:08:16.910930 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.949842 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.952685 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.952979 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.953238 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.953469 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.953667 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.953813 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.953949 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.954071 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.955620 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.956010 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.956360 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.956654 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.956846 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.957040 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.957182 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
[Tue Jul 16 14:08:16.957367 2019] [php7:notice] [pid 30701] [client 127.0.0.1:57748] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468, referer: http://dev.alisimbi/
